"","SampleId","Signature.1","Signature.2","Signature.3","Signature.4","Signature.5","Signature.6","Signature.7","Signature.8","Signature.9","Signature.10","Signature.11","Signature.12","Signature.13","Signature.14","Signature.15","Signature.16","Signature.17","Signature.18","Signature.19","Signature.20","Signature.21","Signature.22","Signature.23","Signature.24","Signature.25","Signature.26","Signature.27","Signature.28","Signature.29","Signature.30","Mode","Sample"
"2281","TCGA-67-6215-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511214500323347,0,0.0945457028728438,0,0,0,0,0,0,0,0,0.314413913009248,0,0,"Paired","LUAD"
"22911","TCGA-67-6216-01",0.229545689869171,0,0,0,0,0,0.0920445822973091,0,0,0,0,0,0.238471398597391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138872350963104,0.27210589995654,"Paired","LUAD"
"23011","TCGA-67-6217-01",0.112194992843222,0,0,0.638978253209967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"23111","TCGA-69-7760-01",0.075464157167002,0.11327510883046,0.113599987420469,0,0.09931958597776,0.320149894248117,0,0,0,0,0,0,0,0,0,0,0.0794417086278067,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"23211","TCGA-69-7761-01",0.0962045554472907,0.0681815781213275,0.109432311062787,0,0,0,0,0,0,0,0.0895596799780104,0,0,0,0.162937705913851,0,0.0635701187472124,0,0,0,0.117541614250813,0,0,0,0,0,0,0,0.256081709991437,0,"Paired","LUAD"
"23311","TCGA-69-7763-01",0,0,0.0803825024528903,0.0805969919363462,0,0.437179973023682,0.0632166677987939,0.170353670831155,0,0,0,0,0,0,0.0905052467658136,0,0,0.0661968599059759,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"23411","TCGA-69-7764-01",0,0,0.134066536519214,0,0.0965013801467703,0.286477791130602,0,0,0,0,0,0,0,0,0,0,0,0,0.100209133737545,0,0.0951955281876366,0,0,0.216149011036841,0,0,0,0,0,0,"Paired","LUAD"
"23511","TCGA-69-7765-01",0,0,0,0.770402819058962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684664897714859,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"23611","TCGA-69-7973-01",0,0,0,0.706946533875269,0,0.135093420157009,0,0,0,0,0,0,0,0,0,0,0,0.118077150540422,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"23711","TCGA-69-7974-01",0,0,0,0.766879634551326,0,0.107173511435972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"2382","TCGA-69-7978-01",0,0.0737372553289056,0,0.671771538541511,0,0,0,0,0,0,0,0,0.134361340539026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"2392","TCGA-69-7979-01",0,0,0,0.859576949918674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656620201419851,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"24011","TCGA-69-7980-01",0,0,0,0.572227367781292,0,0,0,0,0,0,0,0,0.131965663737145,0,0,0.0706887832332383,0,0,0,0.0609435471751764,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"2413","TCGA-69-8253-01",0.0982696266033623,0.104947111974799,0,0.383699125881503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263431633109168,0,0,0,0,0,0,"Paired","LUAD"
"24211","TCGA-69-8254-01",0.341528478493724,0,0,0.359081799498861,0,0,0,0,0,0,0,0,0,0,0,0.221509739524862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"2432","TCGA-69-8255-01",0.11351916424503,0.0779806794505763,0,0.297526729502826,0.353876649775399,0,0,0,0,0,0,0,0.0600268828261093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"2442","TCGA-71-6725-01",0.380216453514111,0,0,0,0,0.114220509336286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225835503059825,0,0.0803887567989569,0,0,0,0.114446168146789,"Paired","LUAD"
"24511","TCGA-73-4658-01",0,0.206044572132681,0.0838405639029866,0.311841501473251,0,0,0.0620352529857764,0,0,0,0,0,0.151838826531313,0.0700113037740886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"24611","TCGA-73-4659-01",0,0,0,0.749170751081608,0,0,0.0662427104539841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"24711","TCGA-73-4662-01",0.11810005015203,0,0,0.491606478055711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11492805418101,0,0,0,0,0,0,"Paired","LUAD"
"24811","TCGA-73-4666-01",0,0,0,0.732068107495363,0,0.078249346698821,0,0,0.0613005999456709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"24911","TCGA-73-4668-01",0,0,0,0.713744202450685,0.0671583297062692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"25011","TCGA-73-4670-01",0,0,0,0.601019738164786,0,0,0.0675789210157038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953607665788821,0,0,0,0,"Paired","LUAD"
"25111","TCGA-73-4675-01",0.136640161544395,0,0,0.202025896916209,0,0,0,0,0,0,0,0,0,0,0,0.14013887352321,0.0919284437199268,0,0,0.084474629129382,0,0,0.0775013393145292,0.0664360729032417,0,0,0,0,0,0.144954609249288,"Paired","LUAD"
"25211","TCGA-73-4676-01",0.116373015284246,0,0,0.0908691042014375,0.202093612781917,0,0,0,0,0,0,0,0,0,0,0.109808889962382,0,0.155468262098134,0,0.11689324821045,0,0.102647486369061,0,0,0,0,0,0,0,0,"Paired","LUAD"
"25311","TCGA-73-4677-01",0,0,0,0.516133889239263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722543903590216,0,0,0,0,0,0,0,0,0.289638689876789,0,"Paired","LUAD"
"25411","TCGA-73-7498-01",0.120319085902773,0,0,0.0640949583104193,0,0,0,0,0,0,0,0,0,0,0,0.280716713913574,0,0.0634610116137648,0.0689805883409797,0,0,0,0,0.228653229025376,0,0,0,0,0,0,"Paired","LUAD"
"25511","TCGA-73-7499-01",0.172278808803615,0.086444707910059,0.313166600123848,0,0,0.0619626443857037,0,0,0,0,0.0733431261833902,0,0.163655719512081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"25611","TCGA-73-A9RS-01",0,0,0,0.841293992704082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"25711","TCGA-75-5122-01",0,0,0.24353766042779,0.155091311127501,0,0,0.100552068901793,0,0,0,0,0,0.0961260837734334,0,0,0.0824769512461315,0,0,0,0,0,0,0,0,0,0,0,0,0.187398060678987,0,"Paired","LUAD"
"25811","TCGA-75-5125-01",0.11855992095232,0.0938193494106321,0,0.358094984932034,0,0,0,0,0,0.0648356412685785,0,0,0.144139241711644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"25911","TCGA-75-5126-01",0,0.103641886390194,0,0.591289397256717,0,0,0,0,0,0,0,0,0.133235286185429,0,0,0,0,0,0,0.104995744703456,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"26011","TCGA-75-5146-01",0,0,0,0.716245093827905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136255993232502,0,0,0,0,0,0,0,0,0.0839085440245267,0,"Paired","LUAD"
"26111","TCGA-75-5147-01",0.310035468050901,0,0.409234506390862,0,0,0,0.0665544876679065,0,0,0,0,0,0,0,0.118387649906681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"26211","TCGA-75-6203-01",0.847266256516084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152733743483916,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"26311","TCGA-75-6205-01",0,0,0.14262243442816,0,0.0648700776695884,0.16154511388943,0.0666744871770302,0,0,0.0759531149081578,0,0.114259721915587,0.0983996161296105,0,0,0,0,0,0,0,0,0,0,0.104592805271579,0,0,0,0,0,0,"Paired","LUAD"
"2641","TCGA-75-6206-01",0,0,0.118635591511069,0.264051805782449,0,0,0,0,0,0,0,0,0.0841706572962113,0,0.0679690292103615,0.0620969795544716,0,0,0,0,0,0,0.137070149871057,0.175773289635,0,0,0,0,0,0,"Paired","LUAD"
"26511","TCGA-75-6207-01",0.152808181420965,0,0,0,0,0.181803695281672,0.0897689413060454,0.136787820064465,0,0,0,0.0807068652510613,0.0909417503081483,0,0.0992056910113821,0,0,0,0,0,0,0,0,0.0913754379044584,0,0,0,0,0,0,"Paired","LUAD"
"26611","TCGA-75-6211-01",0,0,0,0.759431891233172,0,0,0,0,0,0,0,0,0,0,0,0.0737034994014963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"26711","TCGA-75-6212-01",0.469225470427276,0,0,0,0,0,0,0,0,0,0.065785084074498,0,0,0,0,0,0,0.142595460727196,0,0,0,0,0.0779990179361438,0,0,0,0,0,0,0.152625782471869,"Paired","LUAD"
"26811","TCGA-75-6214-01",0,0.0652887321401386,0,0.522468527747188,0,0.0802201573345976,0.0723923979320944,0,0,0,0,0,0.136008440666562,0,0,0,0,0,0,0,0,0,0,0.0943218518129077,0,0,0,0,0,0,"Paired","LUAD"
"26911","TCGA-75-7025-01",0.334617155543768,0.16865386547322,0,0,0,0.236586261654764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178042467078633,0,"Paired","LUAD"
"27011","TCGA-75-7027-01",0.0883279672983911,0,0,0.761462654554174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"27211","TCGA-75-7031-01",0.107493500052853,0,0,0.54876212815353,0,0,0,0,0,0,0.0718570144271431,0.0661949872970242,0.105545236993737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"27311","TCGA-78-7145-01",0,0,0,0.742806053197111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117816935161809,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"27411","TCGA-78-7146-01",0.11162638472442,0.0810509263729062,0,0.543699898859961,0,0,0,0,0,0,0,0,0.108519105830502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"27511","TCGA-78-7147-01",0.0945679502889769,0.0815912027126253,0.112489636796102,0.501825562293316,0,0,0,0,0,0,0,0,0.0602878125931128,0,0,0,0,0,0,0.0844221653735953,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"27611","TCGA-78-7148-01",0,0,0,0.508947582644073,0,0.0878178149961948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838421234685706,0,0,0.145348565931225,0,0,0,0,0,0,"Paired","LUAD"
"27711","TCGA-78-7149-01",0.0962033817354575,0.187011415230782,0.139359254899829,0.131621741585128,0,0,0.0805212695255044,0,0,0,0,0,0.175150133301887,0,0,0,0,0,0,0,0.061952930773763,0,0,0.0619967142473075,0,0,0,0,0,0,"Paired","LUAD"
"27811","TCGA-78-7150-01",0.0853046434038199,0.10804349445615,0.0919248932619694,0.337522467924636,0,0,0,0,0,0,0,0,0.145029860581,0,0,0.0747869847155199,0,0,0,0.0650266016046733,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"27911","TCGA-78-7152-01",0,0.134820542992779,0,0.197239453967359,0,0,0,0,0,0,0.101933976994999,0,0.171582533326071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254396608386686,0,"Paired","LUAD"
"28011","TCGA-78-7153-01",0.163739312794183,0.0722556237610417,0.077591857590355,0.0656916197840001,0,0.138104634861349,0,0,0,0,0.084422922808265,0,0.124186459251763,0,0,0,0,0.0786553282450974,0,0,0,0.0964892125354089,0,0,0,0,0,0,0,0,"Paired","LUAD"
"28111","TCGA-78-7154-01",0.152272781987716,0.150665344110799,0,0.131431610525279,0,0.0685964469034191,0,0,0,0,0,0,0.169295014856661,0,0,0.0732650584167582,0,0,0,0,0,0,0,0.0740741418446765,0,0,0,0,0,0,"Paired","LUAD"
"28211","TCGA-78-7155-01",0,0,0,0.76231391902411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067105672182872,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"28311","TCGA-78-7156-01",0,0.239670907609302,0,0.273678851241058,0,0.101613916412626,0.0761224899729178,0,0,0,0,0,0.143568232174226,0,0,0,0,0,0,0,0,0,0,0.124178727205982,0,0,0,0,0,0,"Paired","LUAD"
"28411","TCGA-78-7158-01",0,0.110647248295677,0,0.499183884605719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077905234068777,0,0.133374145640649,0,0,0,0.0779455683941561,0,0,0,0,0,0,"Paired","LUAD"
"28511","TCGA-78-7159-01",0,0,0,0.641948920858702,0,0.0653815754357204,0,0,0,0,0,0,0,0,0,0,0,0.110017439645434,0,0.0810354978138997,0,0,0,0.0759385944847206,0,0,0,0,0,0,"Paired","LUAD"
"28611","TCGA-78-7160-01",0,0,0,0.655240701189622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206933829107848,0,0,0,0.0760289612744254,0,0,0,0,0,0,"Paired","LUAD"
"28711","TCGA-78-7161-01",0,0,0,0.50010358952342,0,0.137628409668105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983350807232422,0,0,0,0.135367241911131,0,0,0,0,0,0,"Paired","LUAD"
"2881","TCGA-78-7162-01",0.0931724470729791,0.116127629133743,0.0960628219088086,0.295119614918996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149192466257416,0.0853426729516263,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"28911","TCGA-78-7163-01",0,0,0,0.405501869285201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228446180741268,0,0.273852700368048,0,0,0,0.0921992496054825,0,0,0,0,0,0,"Paired","LUAD"
"29011","TCGA-78-7166-01",0,0,0,0.670543053933726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140980902061324,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"29111","TCGA-78-7167-01",0.177169567095195,0.125431225443321,0.0610877282306825,0.367300244507506,0,0.0925061775671188,0,0,0,0,0,0,0.12643849286259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"29211","TCGA-78-7220-01",0,0,0,0.634683215880553,0,0,0,0.0926738488149701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"29311","TCGA-78-7535-01",0,0,0,0.351636396441307,0.230627173353954,0,0,0,0,0,0,0,0,0,0,0,0.0857701564104201,0,0,0,0,0,0,0.150242769608382,0,0,0,0,0,0,"Paired","LUAD"
"29411","TCGA-78-7536-01",0,0,0,0.666497703828527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125002265485402,0,0,0,0.167548077754877,0,0,0,0,0,0,"Paired","LUAD"
"29511","TCGA-78-7537-01",0,0.0922671946590752,0,0.508613554073477,0.138855157614887,0.0645870588615957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642375295546442,0,0,0,0,0,0,0,0,"Paired","LUAD"
"29611","TCGA-78-7539-01",0.0977579287822734,0.11165320332122,0,0.206162615226261,0,0,0.062795260798411,0,0,0,0,0,0.358941821134607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"29711","TCGA-78-7540-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369759150279763,0,0.0842122744907009,0,0,0,0.546028575229536,0,0,0,0,0,0,"Paired","LUAD"
"29811","TCGA-78-7542-01",0.126589140722234,0,0,0.737593877200213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"29911","TCGA-78-7633-01",0,0,0,0.309743728998708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26901379850561,0,0.200956245797838,0,0,0,0.220286226697844,0,0,0,0,0,0,"Paired","LUAD"
"30011","TCGA-78-8640-01",0,0,0.128542683576615,0.547934587703797,0,0.0734728184428492,0,0,0,0,0,0,0.0816088508234866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"30211","TCGA-78-8655-01",0.075919913334003,0,0,0.24018311898533,0,0.18542608980434,0.0729732774159943,0,0,0,0,0,0,0,0,0.154285240504178,0,0,0,0,0,0,0,0,0,0,0,0,0.12001298166251,0,"Paired","LUAD"
"30311","TCGA-78-8660-01",0.121847773530644,0.0783183365994703,0.173956468775249,0.33041032070097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"30411","TCGA-78-8662-01",0,0,0,0.744015035879183,0,0,0,0,0,0,0,0.0769451728045313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"30511","TCGA-80-5607-01",0,0.339604702335921,0,0,0,0,0,0.0694616081159159,0,0,0,0,0.376459687763204,0,0,0,0,0,0.0795205686266215,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"30611","TCGA-80-5608-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442394525558116,0,0,0,0,0,0.514583285332453,0,0,0,0,0,0,"Paired","LUAD"
"30711","TCGA-80-5611-01",0,0,0,0.362068296758,0,0,0,0,0,0,0,0.0847174762868086,0.06873219388187,0,0,0,0,0,0,0.0947040331499375,0,0,0,0,0,0,0,0,0,0.113039622456171,"Paired","LUAD"
"3081","TCGA-83-5908-01",0,0.0862491428229365,0.166958459278434,0.253912442596485,0,0.0901677281974444,0,0,0,0,0,0,0.217203519979803,0,0,0,0,0.0838972835739266,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3091","TCGA-86-6562-01",0.250401214261038,0,0.159463295793315,0,0,0,0.0696152771418813,0,0,0,0,0,0.259662365832327,0,0,0,0.0617339089860864,0.0775163430770321,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3101","TCGA-86-6851-01",0,0,0,0.702434450123162,0,0,0,0,0,0,0,0,0.064278205294421,0,0,0,0,0,0,0.0726944464153884,0,0,0,0.0658417829798158,0,0,0,0,0,0,"Paired","LUAD"
"3111","TCGA-86-7701-01",0,0,0,0.260139856284086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338601107686806,0,0.184705587502389,0,0,0,0.216553448526719,0,0,0,0,0,0,"Paired","LUAD"
"3121","TCGA-86-7714-01",0.0853514815630401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650178357572911,0,0,0.173268403963762,0.0956138617384741,0,0.128580944658373,0,0.262743460921736,0.0600872063733588,0,0,0,0,0,"Paired","LUAD"
"3131","TCGA-86-7953-01",0.150724938549515,0,0,0.273827514186793,0,0,0,0,0,0,0,0,0,0,0.0906620538718073,0.219624300763992,0,0.154793636918404,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3141","TCGA-86-7954-01",0.146357440500377,0,0,0.32121911539665,0,0,0.0707184470099091,0,0,0.0633279289508855,0,0,0.0971972103876997,0,0,0,0,0,0,0.0648301068146452,0,0,0,0,0.122914305603869,0,0,0,0,0,"Paired","LUAD"
"3151","TCGA-86-7955-01",0.0739745947498138,0,0.258307154824941,0.353218716964027,0,0,0,0,0,0,0,0,0,0,0,0.0696157138564123,0,0,0,0.0687528638033583,0,0,0,0.0901326362685582,0,0,0,0,0,0,"Paired","LUAD"
"3161","TCGA-86-8054-01",0,0,0,0.673023826055435,0,0.143344516248868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3171","TCGA-86-8055-01",0.539809847231087,0,0.26325148221689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155813703413542,0,0,"Paired","LUAD"
"3181","TCGA-86-8056-01",0.061439932182151,0.269824298804462,0.0750045159578599,0.134134140210539,0,0,0,0,0,0,0,0,0.196649123772694,0,0,0,0,0,0,0,0,0,0,0.139225900150436,0,0,0,0,0,0,"Paired","LUAD"
"3191","TCGA-86-8073-01",0,0,0,0.82954457522971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657259654948275,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3201","TCGA-86-8074-01",0.144815926943403,0,0,0,0,0,0,0,0,0,0.119882285374748,0,0,0,0.171114027798419,0.290758939338026,0.112951388205207,0,0,0,0,0,0,0.0869250033108921,0,0,0,0,0,0,"Paired","LUAD"
"3211","TCGA-86-8075-01",0.543706298808698,0,0.151828495633944,0,0,0.0953238177128908,0,0,0,0,0.0916065997534831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3221","TCGA-86-8076-01",0.231418011924886,0.141631652268884,0.0656109634870353,0.208034230415739,0,0,0,0,0,0,0,0,0.146878957457362,0,0,0,0,0,0,0.102308537213378,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3231","TCGA-86-8278-01",0.130548758359178,0.322895311900594,0,0,0,0.117444625465103,0,0,0,0,0,0,0.334668241473106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3241","TCGA-86-8279-01",0,0,0,0.83630729454118,0,0.0847328245662069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3251","TCGA-86-8280-01",0.157994555914735,0,0,0.112238500175555,0.298137609859019,0.110942558922953,0.22294473903946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3261","TCGA-86-8281-01",0.0849386553144959,0,0,0.575541312527592,0,0,0,0,0,0,0,0,0.0804153709920129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3271","TCGA-86-8358-01",0,0,0,0.775190931408104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3281","TCGA-86-8359-01",0.0915492799322637,0,0,0.311075477032618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117162982035045,0,0.140380953537275,0,0,0,0,0.210009836971438,0,"Paired","LUAD"
"3291","TCGA-86-8585-01",0.0745906663343074,0,0.0914900955673981,0.610429655869569,0,0,0,0,0,0,0,0,0.104871526844095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3301","TCGA-86-8668-01",0.588695405060844,0,0,0,0,0,0,0.289967061085417,0,0,0,0,0,0,0,0.0873880381195617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3311","TCGA-86-8669-01",0.218713450961916,0,0.0920832465999522,0.231326992818747,0,0,0,0,0,0.0650678831104566,0,0,0,0,0,0.196001467987716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"332","TCGA-86-8671-01",0.239752963918252,0,0,0,0.164377319427388,0,0.131416783300672,0,0,0,0,0,0,0,0.117416510083224,0,0,0,0,0,0,0,0,0,0.194253682487495,0,0,0,0,0,"Paired","LUAD"
"333","TCGA-86-8672-01",0.0741527013802163,0.0716796388626135,0.122125578903204,0.499642651742374,0,0,0.0773956964294055,0,0,0,0,0,0,0,0,0,0,0.062844929190233,0,0.0681975005971064,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"334","TCGA-86-8673-01",0,0,0,0.659813489950008,0,0,0,0.0665909726460835,0,0,0,0,0,0,0,0,0,0,0,0.0697902819708413,0,0,0,0,0,0,0,0,0,0.121396743138846,"Paired","LUAD"
"335","TCGA-86-8674-01",0,0.0806608895718667,0,0.730088867456243,0,0.102423574208384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3361","TCGA-86-A456-01",0,0,0,0.640189100472018,0,0.0740679292414121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"337","TCGA-86-A4D0-01",0.164999405064525,0,0,0.540134423200163,0,0.0682903855494952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"338","TCGA-86-A4JF-01",0.0780632423215958,0,0,0.116104032597768,0,0.31330368696581,0,0,0,0,0,0,0,0,0.0751723383511928,0,0,0,0,0,0.146928635231945,0,0,0,0.0717151427354889,0,0,0,0,0,"Paired","LUAD"
"339","TCGA-86-A4P7-01",0.242209281824747,0.0712872426112299,0.260780108079297,0,0,0,0,0,0,0,0,0,0.175640205045918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1927125574361,"Paired","LUAD"
"3401","TCGA-91-6829-01",0,0,0.108896784480436,0.591967836118197,0,0,0,0,0,0,0,0.0723317248741112,0,0,0,0,0,0,0,0,0,0,0,0.0634295807598492,0,0,0,0,0,0.0621075319279385,"Paired","LUAD"
"3411","TCGA-91-6830-01",0,0.224914769779537,0.147312485448248,0,0,0,0.0762515200773044,0,0,0,0,0,0.31884167056194,0,0,0,0,0,0,0,0,0,0,0.143040367498238,0,0,0,0,0,0,"Paired","LUAD"
"3421","TCGA-91-6831-01",0,0,0.0626125795110866,0.573412528772231,0,0,0,0,0,0,0,0,0,0,0,0.0740877829369354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3431","TCGA-91-6835-01",0.1191285488405,0.0848739579415317,0.215052039863941,0,0,0,0,0.17040376140201,0,0,0,0,0.0717296750145527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214680719554238,0,"Paired","LUAD"
"3441","TCGA-91-6836-01",0,0,0,0.627442286944971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120936066930268,0,0.162319215611564,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3451","TCGA-91-6840-01",0,0.179637147935992,0.115899235104964,0.0967921241301426,0,0.0993148001422408,0,0,0,0,0,0,0.238586529577998,0,0,0,0,0.164585286336759,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3461","TCGA-91-6847-01",0.162108646181464,0,0.21102345714833,0.396206199651544,0,0.230661697018661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3471","TCGA-91-6848-01",0,0,0,0.567554763430624,0,0,0,0,0,0,0,0,0.0648523049741615,0,0,0,0,0,0,0.140723042738942,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3481","TCGA-91-6849-01",0,0,0,0.645805521977442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131572318458127,0,0.173940117932516,0,0,0,0,0,0,0,0,0,0,"Paired","LUAD"
"3491","TCGA-91-7771-01",0.0621399493317722,0,0.17558885945513,0.072905478906721,0,0,0.0899374548915515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274033305267976,0.146077866614573,0,0,0,0,0,"Paired","LUAD"
